Market Name,Year,Count
ISP,1998,2
Wireless,1998,5
Customer Service,1998,1
Clinical Trials,1998,1
Semiconductor,1998,1
Sales Automation,1998,1
Gamification,1998,2
Supply Chain Management,1998,1
iOS,1998,1
Hardware,1998,5
Chemical,1998,1
GreenTech,1998,1
Data Mining,1998,1
Social Network,1998,1
Real Time,1998,2
Developer Platform,1998,1
Virtual Reality,1998,1
Online Games,1998,1
Children,1998,1
Gaming,1998,1
Mobile Apps,1998,1
Big Data,1998,1
Enterprise Applications,1998,1
Advice,1998,1
Enterprise,1998,2
Identity Management,1998,1
Developer Tools,1998,2
PC Games,1998,1
Small and Medium Businesses,1998,1
Local Shopping,1998,1
Operating Systems,1998,1
IT Infrastructure,1998,1
Data Integration,1998,1
Open Source,1998,3
Browser Extensions,1998,1
Web Browsers,1998,2
Restaurants,1998,1
Reservations,1998,1
Communities,1998,1
Lead Generation,1998,1
Consumer,1998,1
Artificial Intelligence,1998,1
EHR,1998,1
Point of Sale,1998,1
Human Resources,1998,1
Media and Entertainment,1998,1
Broadcasting,1998,1
App Marketing,1998,1
Homeland Security,1998,1
News,1998,1
mHealth,1998,1
Internet,2003,13
EBooks,2003,1
E-Commerce,2003,16
Social Media,2003,10
Public Relations,2003,3
Sports,2003,3
Biotechnology,2003,36
Health Diagnostics,2003,12
Medical,2003,23
Health Care,2003,31
Therapeutics,2003,10
Marketing,2003,8
Advertising,2003,15
Content Marketing,2003,1
Digital Marketing,2003,1
Shopping,2003,2
Auctions,2003,1
Homeland Security,2003,1
Physical Security,2003,1
Security,2003,10
ISP,2003,1
Video,2003,9
Web Hosting,2003,9
Pharmaceutical,2003,12
Medical Device,2003,16
Hospital,2003,3
Genetics,2003,2
Flash Storage,2003,3
Self-Storage,2003,2
Enterprise Software,2003,38
Robotics,2003,2
Mobile,2003,10
Software,2003,59
Hardware,2003,10
Customer Service,2003,3
Messaging,2003,4
Communications Infrastructure,2003,3
Semiconductor,2003,11
Women's,2003,1
Service Industry,2003,6
Tourism,2003,3
Travel,2003,6
Diabetes,2003,1
IT Infrastructure,2003,2
Virtualization,2003,3
Electronics,2003,9
Consumer Electronics,2003,4
Real Time,2003,3
Analytics,2003,15
Manufacturing,2003,12
Laser,2003,1
Information Technology,2003,19
Developer Platform,2003,3
Lead Generation,2003,1
SaaS,2003,14
Cloud Computing,2003,8
Marketing Automation,2003,3
B2B,2003,2
CRM,2003,4
Photography,2003,5
Image Recognition,2003,1
Employment,2003,3
Recruiting,2003,3
Social Network,2003,9
Computer,2003,10
Renewable Energy,2003,6
Wind Energy,2003,1
Solar,2003,1
Real Estate,2003,2
Sales,2003,1
Online Portals,2003,2
TV,2003,1
Ad Network,2003,1
Publishing,2003,3
Mobile Apps,2003,2
Predictive Analytics,2003,2
Machine Learning,2003,2
Location Based Services,2003,1
Trading Platform,2003,2
Online Games,2003,3
Casual Games,2003,1
Gaming,2003,5
Developer Tools,2003,3
Mechanical Engineering,2003,1
Content,2003,3
Incubators,2003,1
Consulting,2003,4
Commercial,2003,2
Music,2003,7
Film,2003,1
Animation,2003,1
Events,2003,2
Staffing Agency,2003,1
Finance,2003,5
Hedge Funds,2003,1
SEO,2003,2
FinTech,2003,2
Parenting,2003,1
Digital Media,2003,5
Marketplace,2003,4
Market Research,2003,2
Social Media Marketing,2003,2
Email,2003,4
Email Marketing,2003,3
Sensor,2003,3
Open Source,2003,4
Telecommunications,2003,9
Virtual Workforce,2003,1
Nanotechnology,2003,1
Product Design,2003,2
Payments,2003,3
Financial Services,2003,4
Industrial Automation,2003,2
Logistics,2003,2
Automotive,2003,4
Warehousing,2003,1
Ticketing,2003,1
Public Safety,2003,1
Car Sharing,2003,1
Taxi Service,2003,1
Data Center,2003,4
Data Storage,2003,1
Virtual Desktop,2003,1
Video Conferencing,2003,3
CleanTech,2003,5
Energy,2003,4
Oil and Gas,2003,1
Energy Storage,2003,3
Clean Energy,2003,2
Lighting,2003,1
Navigation,2003,2
Coupons,2003,1
Retail,2003,5
IT Management,2003,4
Management Information Systems,2003,1
Innovation Management,2003,3
Shipping,2003,1
Freight Service,2003,1
Intrusion Detection,2003,1
Risk Management,2003,1
Supply Chain Management,2003,2
Smart Home,2003,1
Energy Management,2003,1
Training,2003,1
Career Planning,2003,3
Data Integration,2003,4
Advertising Platforms,2003,1
Cloud Security,2003,1
Identity Management,2003,1
Consumer,2003,2
Wellness,2003,1
Fitness,2003,1
Search Engine,2003,3
Universities,2003,2
EdTech,2003,1
Education,2003,2
National Security,2003,1
Intelligent Systems,2003,2
Wireless,2003,4
Real Estate Investment,2003,1
Shipping Broker,2003,1
Transportation,2003,2
Public Transportation,2003,1
Digital Entertainment,2003,1
Adventure Travel,2003,1
Wearables,2003,1
3D Technology,2003,1
Digital Signage,2003,1
Cloud Management,2003,2
Professional Services,2003,2
Professional Networking,2003,1
Social Recruiting,2003,1
Cloud Data Services,2003,2
Non Profit,2003,1
Semantic Search,2003,1
Data Visualization,2003,2
Business Intelligence,2003,4
VoIP,2003,3
Unified Communications,2003,1
Call Center,2003,1
Subscription Service,2003,2
Billing,2003,2
Q&A,2003,1
Advice,2003,2
Video Streaming,2003,3
Content Creators,2003,1
Coffee,2003,1
Handmade,2003,1
Restaurants,2003,2
Intellectual Property,2003,2
Mobile Devices,2003,2
Information Services,2003,3
Cloud Infrastructure,2003,2
Ad Exchange,2003,1
Chemical,2003,4
Wedding,2003,1
EDA,2003,2
Video Games,2003,2
Web Development,2003,2
Collaboration,2003,2
Asset Management,2003,1
Software Engineering,2003,1
PaaS,2003,1
Enterprise Applications,2003,1
Freemium,2003,1
Life Science,2003,1
Brand Marketing,2003,1
Cosmetics,2003,1
Beauty,2003,1
iOS,2003,1
Biofuel,2003,1
Biomass Energy,2003,1
Power Grid,2003,1
Retail Technology,2003,1
Fashion,2003,1
Biopharma,2003,1
Home Decor,2003,1
Compliance,2003,1
Infrastructure,2003,1
Smart Building,2003,1
Media and Entertainment,2003,1
Industrial,2003,1
Big Data,2003,3
Apps,2003,2
RFID,2003,1
GPS,2003,2
Data Mining,2003,1
Fuel,2003,1
Semantic Web,2003,2
Database,2003,1
Project Management,2003,1
Network Security,2003,1
Energy Efficiency,2003,1
Ediscovery,2003,1
MMO Games,2003,1
Android,2003,1
Natural Language Processing,2003,1
Neuroscience,2003,1
Rental,2003,1
Local Business,2003,1
Business Development,2003,1
Small and Medium Businesses,2003,1
Enterprise,2003,2
Advanced Materials,2003,2
Computer Vision,2003,1
Battery,2003,1
Human Resources,2003,1
Private Cloud,2003,1
Aerospace,2003,2
Chemical Engineering,2003,1
Outsourcing,2003,1
Food and Beverage,1972,1
Restaurants,1972,1
Food Processing,1972,1
Retail,1972,1
Supply Chain Management,1972,1
Software,1972,1
CRM,1972,1
Health Care,1972,1
Big Data,1972,1
Computer,1972,1
Internet of Things,1972,1
Consulting,1972,1
Analytics,1972,1
Events,1994,1
Parking,1994,1
Software,1994,8
Therapeutics,1994,1
Medical Device,1994,1
Biotechnology,1994,2
Enterprise,1994,1
Social,1994,2
Enterprise Software,1994,5
News,1994,2
Publishing,1994,3
Audio,1994,1
Online Games,1994,1
Gaming,1994,1
Online Portals,1994,2
Lighting,1994,1
Manufacturing,1994,2
Electronics,1994,1
Delivery,1994,2
Commercial,1994,1
Industrial Automation,1994,1
Consulting,1994,1
Information Technology,1994,5
Mobile,1994,6
SaaS,1994,2
Security,1994,2
iOS,1994,1
Collaboration,1994,1
Data Center,1994,1
Health Insurance,1994,1
Life Insurance,1994,1
Document Management,1994,1
Computer,1994,1
Finance,1994,3
Shopping,1994,1
E-Commerce,1994,3
Digital Signage,1994,1
Human Resources,1994,1
Career Planning,1994,1
Wireless,1994,3
Telecommunications,1994,3
Analytics,1994,1
Transportation,1994,1
Semiconductor,1994,2
RFID,1994,1
Cyber Security,1994,1
Network Security,1994,1
Law Enforcement,1994,1
Business Development,1994,1
Search Engine,1994,1
Email,1994,1
SEO,1994,1
Financial Services,1994,1
Advertising,1994,1
GPS,1994,1
Agriculture,1994,1
Industrial,1994,1
Ediscovery,1994,1
Cloud Computing,1994,1
Mobile Apps,1994,1
Small and Medium Businesses,1994,1
Infrastructure,1994,1
Retail,1994,1
Internet,1994,1
Crowdsourcing,1994,1
Video,1994,1
Video Streaming,1994,1
Pharmaceutical,1994,1
Health Care,1994,1
Hardware,1994,1
VoIP,1994,1
Wearables,2007,7
Parenting,2007,1
Hardware,2007,14
Health Care,2007,85
Outsourcing,2007,3
Cyber Security,2007,10
Software,2007,106
Therapeutics,2007,20
Biotechnology,2007,84
Life Science,2007,7
Consulting,2007,5
Non Profit,2007,7
Loyalty Programs,2007,1
Payments,2007,9
FinTech,2007,19
Internet,2007,45
E-Commerce,2007,39
Shopping,2007,6
Advertising,2007,67
Publishing,2007,15
Tea,2007,1
Retail,2007,11
Hospitality,2007,3
SaaS,2007,48
Clinical Trials,2007,6
Continuing Education,2007,1
Education,2007,21
Biopharma,2007,9
Medical Device,2007,32
Medical,2007,43
Mobile,2007,68
Video Streaming,2007,13
Advertising Platforms,2007,12
Video,2007,37
Analytics,2007,54
Digital Media,2007,13
Ad Targeting,2007,5
Enterprise Software,2007,83
Translation Service,2007,1
Computer,2007,3
Content,2007,17
Open Source,2007,6
Information Technology,2007,39
Market Research,2007,7
Test and Measurement,2007,3
Search Engine,2007,16
Social Media Marketing,2007,5
Cloud Computing,2007,29
Service Industry,2007,8
IT Management,2007,4
Cloud Security,2007,2
Artificial Intelligence,2007,7
Sales Automation,2007,3
Machine Learning,2007,6
Customer Service,2007,8
CRM,2007,9
Brand Marketing,2007,13
Social Media Management,2007,4
Trading Platform,2007,2
Social Network,2007,9
Finance,2007,23
Big Data,2007,20
Data Visualization,2007,5
Genetics,2007,10
Pharmaceutical,2007,28
Data Integration,2007,5
Restaurants,2007,1
Marketplace,2007,9
Travel,2007,11
Web Browsers,2007,5
Advanced Materials,2007,2
Industrial,2007,4
Manufacturing,2007,25
Web Development,2007,15
Developer Tools,2007,10
Web Design,2007,4
Solar,2007,12
Energy Efficiency,2007,7
SMS,2007,4
Delivery,2007,2
Supply Chain Management,2007,2
Public Relations,2007,5
CleanTech,2007,8
Energy,2007,21
Oil and Gas,2007,3
Social Media,2007,42
Location Based Services,2007,9
Digital Signage,2007,1
News,2007,17
Music,2007,14
Events,2007,10
Email,2007,5
Apps,2007,25
Personal Health,2007,4
Health Diagnostics,2007,9
Clean Energy,2007,8
Banking,2007,2
Telecommunications,2007,8
B2B,2007,3
Information Services,2007,5
Wealth Management,2007,2
Predictive Analytics,2007,3
Real Estate,2007,7
Recruiting,2007,7
Social Recruiting,2007,1
College Recruiting,2007,1
Web Apps,2007,3
Real Time,2007,14
Public Transportation,2007,2
Transportation,2007,9
Marketing,2007,20
Wireless,2007,8
Electrical Distribution,2007,3
Virtualization,2007,10
Security,2007,24
Collaboration,2007,16
Document Management,2007,6
Virtual Goods,2007,1
Virtual Desktop,2007,1
Financial Services,2007,8
Cloud Data Services,2007,5
Human Resources,2007,4
Data Storage,2007,1
Electric Vehicle,2007,3
Electronics,2007,6
VoIP,2007,3
Marketing Automation,2007,7
Database,2007,7
Chemical,2007,5
EBooks,2007,1
Lifestyle,2007,4
Wellness,2007,8
iOS,2007,14
Sports,2007,10
Fitness,2007,12
Android,2007,11
Risk Management,2007,2
Biofuel,2007,2
Dietary Supplements,2007,1
Nutrition,2007,2
Photography,2007,6
Flash Storage,2007,2
Web Hosting,2007,11
SEM,2007,2
Building Material,2007,1
Construction,2007,1
Religion,2007,1
Video Chat,2007,2
Small and Medium Businesses,2007,7
Water Purification,2007,1
Water,2007,1
Recycling,2007,1
Waste Management,2007,1
Product Design,2007,5
Messaging,2007,16
Mobile Apps,2007,13
DSP,2007,1
Lead Management,2007,3
Mobile Advertising,2007,3
Email Marketing,2007,1
Digital Marketing,2007,4
Art,2007,6
Biomass Energy,2007,1
PaaS,2007,3
Fantasy Sports,2007,2
Gaming,2007,9
Shoes,2007,2
Fashion,2007,11
Content Discovery,2007,5
Blogging Platforms,2007,7
Dental,2007,1
Content Creators,2007,2
Credit,2007,3
Personal Finance,2007,4
Consumer Lending,2007,2
3D Printing,2007,3
Video Advertising,2007,1
Ad Exchange,2007,1
Innovation Management,2007,2
Content Marketing,2007,2
Auctions,2007,1
Energy Storage,2007,4
Digital Entertainment,2007,2
Media and Entertainment,2007,6
Career Planning,2007,5
Local,2007,5
Online Portals,2007,8
Mobile Payments,2007,3
Retail Technology,2007,5
Furniture,2007,1
Diabetes,2007,2
Semantic Web,2007,2
Homeland Security,2007,2
Ad Network,2007,6
Social News,2007,4
Consumer Reviews,2007,2
Event Management,2007,1
Developer Platform,2007,5
Universities,2007,3
MMO Games,2007,1
EdTech,2007,7
Professional Services,2007,1
Consumer Electronics,2007,5
Renewable Energy,2007,7
Asset Management,2007,1
Social Media Advertising,2007,1
Guides,2007,1
Business Intelligence,2007,8
Accounting,2007,6
Legal,2007,4
Transaction Processing,2007,1
Social CRM,2007,2
Lead Generation,2007,4
Content Delivery Network,2007,1
Sensor,2007,3
Data Center,2007,2
Infrastructure,2007,6
Environmental Engineering,2007,1
Employment,2007,4
Data Mining,2007,3
App Marketing,2007,2
Green Building,2007,1
Automotive,2007,11
Enterprise,2007,4
Semiconductor,2007,4
Photo Sharing,2007,3
Beauty,2007,6
Ticketing,2007,2
Concerts,2007,2
Cloud Management,2007,2
Bioinformatics,2007,1
Video Editing,2007,1
mHealth,2007,1
Communities,2007,6
Celebrity,2007,1
Coupons,2007,2
Internet of Things,2007,9
File Sharing,2007,5
Network Security,2007,5
Billing,2007,3
Battery,2007,4
Video on Demand,2007,1
Video Games,2007,8
3D Technology,2007,2
Serious Games,2007,1
Identity Management,2007,3
Private Social Networking,2007,1
Public Safety,2007,1
Primary Education,2007,1
Power Grid,2007,2
GovTech,2007,2
Ride Sharing,2007,3
Grocery,2007,1
Ediscovery,2007,2
Intelligent Systems,2007,1
Emerging Markets,2007,1
Social Bookmarking,2007,3
Audio,2007,2
Logistics,2007,2
Advice,2007,1
Fraud Detection,2007,2
SEO,2007,4
Peer to Peer,2007,1
Higher Education,2007,1
Textbook,2007,1
PC Games,2007,2
Mobile Devices,2007,2
Dating,2007,2
CivicTech,2007,1
Crowdsourcing,2007,4
Home Decor,2007,1
Navigation,2007,2
Lending,2007,2
Venture Capital,2007,3
Developer APIs,2007,2
E-Learning,2007,2
GreenTech,2007,1
Energy Management,2007,1
Robotics,2007,5
Autonomous Vehicles,2007,3
Management Information Systems,2007,1
Field Support,2007,1
IT Infrastructure,2007,2
Data Center Automation,2007,1
Knowledge Management,2007,2
Browser Extensions,2007,2
Social,2007,3
TV,2007,4
Facebook,2007,2
Meeting Software,2007,1
Scheduling,2007,1
Subscription Service,2007,1
Crowdfunding,2007,1
Communications Infrastructure,2007,2
Semantic Search,2007,1
Virtual Reality,2007,2
Broadcasting,2007,1
Product Management,2007,1
Intellectual Property,2007,1
SNS,2007,1
Consumer,2007,1
Women's,2007,1
Video Conferencing,2007,2
Journalism,2007,2
Reputation,2007,1
Government,2007,1
Computer Vision,2007,1
Industrial Automation,2007,1
Textiles,2007,1
Private Cloud,2007,1
Optical Communication,2007,1
Tourism,2007,1
Hospital,2007,2
Content Syndication,2007,1
Personal Branding,2007,2
Business Development,2007,2
Hedge Funds,2007,1
Film Production,2007,1
Direct Sales,2007,2
Car Sharing,2007,1
Sharing Economy,2007,1
Wine And Spirits,2007,2
Nanotechnology,2007,2
Cloud Storage,2007,2
Online Games,2007,2
Travel Accommodations,2007,1
Travel Agency,2007,1
Classifieds,2007,1
Politics,2007,1
Casual Games,2007,1
Podcast,2007,1
Film,2007,2
Mapping Services,2007,1
Commercial Real Estate,2007,1
Lighting,2007,2
Underserved Children,2007,1
NFC,2007,1
Cloud Infrastructure,2007,1
Virtual Currency,2007,1
Credit Cards,2007,2
Shipping,2007,1
Toys,2007,1
Jewelry,2007,1
Bitcoin,2007,1
Graphic Design,2007,1
Natural Resources,2007,1
Corporate Training,2007,1
Tutoring,2007,1
Network Hardware,2007,1
Cosmetics,2007,1
Consumer Applications,2007,1
Enterprise Applications,2007,1
Price Comparison,2007,1
Language Learning,2007,1
Charter Schools,2007,1
Software,1980,2
Enterprise Software,1980,3
Asset Management,1980,1
Therapeutics,1980,1
Genetics,1980,1
Biotechnology,1980,2
Health Care,1980,1
Telecommunications,1980,1
Audio,1980,1
Consumer Electronics,1980,2
Advertising,1980,1
Art,1980,1
Mobile,1980,2
Lifestyle,1980,1
iOS,1980,1
Medical Device,1980,1
Developer Platform,1980,1
Information Technology,1980,1
Information Services,1980,1
Film,1980,1
Broadcasting,1980,1
3D Technology,1980,1
Electronics,1980,1
Ticketing,1980,1
E-Learning,1997,1
Education,1997,3
Non Profit,1997,1
Health Care,1997,21
Biotechnology,1997,17
Test and Measurement,1997,1
Clinical Trials,1997,2
Consulting,1997,3
Local,1997,2
Medical,1997,10
Biopharma,1997,2
Life Science,1997,2
Genetics,1997,5
Restaurants,1997,2
Hardware,1997,5
Electronics,1997,4
Manufacturing,1997,8
Small and Medium Businesses,1997,1
Information Technology,1997,13
Web Hosting,1997,1
Software,1997,17
Internet,1997,10
File Sharing,1997,1
Collaboration,1997,6
Pharmaceutical,1997,4
Health Diagnostics,1997,4
Enterprise Software,1997,15
Sensor,1997,1
Photography,1997,3
Service Industry,1997,5
VoIP,1997,2
Telecommunications,1997,7
Communications Infrastructure,1997,2
Food and Beverage,1997,2
Organic Food,1997,1
Fruit,1997,1
Wireless,1997,4
ISP,1997,1
Medical Device,1997,4
GreenTech,1997,1
Chemical,1997,1
Natural Resources,1997,1
Customer Service,1997,3
CRM,1997,2
SaaS,1997,5
E-Commerce,1997,11
Consumer,1997,2
Marketplace,1997,1
Therapeutics,1997,3
Neuroscience,1997,2
Network Hardware,1997,1
Information Services,1997,1
Coupons,1997,1
Shopping,1997,2
Advertising,1997,4
Fashion,1997,3
Email,1997,2
Online Auctions,1997,2
Crowdsourcing,1997,1
Celebrity,1997,1
Video,1997,2
News,1997,1
Content,1997,1
Journalism,1997,1
Events,1997,1
Transportation,1997,2
Leisure,1997,2
Ticketing,1997,1
Travel,1997,2
Mobile,1997,8
Hospitality,1997,1
Cyber Security,1997,4
Security,1997,8
Email Marketing,1997,1
Marketing,1997,4
Ad Network,1997,1
Product Design,1997,3
3D Technology,1997,1
Computer,1997,3
Web Browsers,1997,1
Industrial,1997,3
Toys,1997,1
Energy Efficiency,1997,2
Laser,1997,1
Clean Energy,1997,1
Energy,1997,1
Solar,1997,1
Call Center,1997,1
Financial Services,1997,4
Compliance,1997,1
Finance,1997,3
Training,1997,2
Automotive,1997,2
Virtualization,1997,1
Web Design,1997,1
Web Development,1997,1
Leasing,1997,1
Mobile Devices,1997,1
Social Media,1997,1
Interior Design,1997,1
B2B,1997,1
Furniture,1997,1
Retail,1997,5
Digital Entertainment,1997,2
Consumer Electronics,1997,2
Data Storage,1997,1
Enterprise,1997,1
Network Security,1997,4
Women's,1997,1
Privacy,1997,1
Video Streaming,1997,1
FMCG,1997,1
Sporting Goods,1997,2
Outdoors,1997,1
Big Data,1997,3
Business Intelligence,1997,2
Analytics,1997,3
Lifestyle,1997,1
Architecture,1997,1
Semiconductor,1997,2
Recreational Vehicles,1997,1
Electric Vehicle,1997,1
Wholesale,1997,1
Real Time,1997,1
Messaging,1997,1
Video Conferencing,1997,1
Application Performance Management,1997,1
Data Visualization,1997,1
Cloud Computing,1997,1
Career Planning,1997,1
Digital Media,1997,1
Machine Learning,1997,1
Sports,1997,1
Augmented Reality,1997,2
Innovation Management,1997,1
Oil and Gas,1997,1
Power Grid,1997,1
Marketing Automation,1997,1
Advice,1997,1
Lighting,1997,1
Lending,1997,1
Risk Management,1997,1
Recruiting,1997,1
Human Resources,1997,1
Music,1997,1
Eyewear,1997,1
Project Management,1997,1
Bioinformatics,1997,1
Fraud Detection,1997,1
Identity Management,1997,2
Spam Filtering,1997,1
Big Data,1989,1
Information Technology,1989,1
Cloud Computing,1989,1
Collaboration,1989,1
Enterprise Applications,1989,1
Banking,1989,1
Finance,1989,1
Financial Services,1989,1
Telecommunications,1989,2
Web Hosting,1989,1
Infrastructure,1989,1
Internet,1989,3
Art,1989,1
E-Commerce,1989,1
Cyber Security,1989,1
Virtualization,1989,2
Cloud Data Services,1989,1
Software,1989,4
Homeland Security,1989,1
QR Codes,1989,1
Mobile,1989,2
Wireless,1989,4
Apps,1989,2
Therapeutics,1989,2
Medical,1989,4
Health Care,1989,4
Pharmaceutical,1989,2
Biotechnology,1989,6
Manufacturing,1989,5
Biopharma,1989,1
Air Transportation,1989,1
Aerospace,1989,1
Hardware,1989,2
Enterprise Software,1989,3
SaaS,1989,2
Automotive,1989,1
Semiconductor,1989,1
Retail,1989,1
Fashion,1989,1
Medical Device,1989,1
Solar,1989,1
CleanTech,1989,1
Railroad,1989,1
Transportation,1989,1
Supply Chain Management,1989,1
ERP,1989,1
IT Infrastructure,1989,1
Internet of Things,1989,1
Network Security,1989,1
Agriculture,1989,1
Renewable Energy,1989,1
Fuel,1989,1
Farming,1989,1
Flash Storage,1989,1
Business Development,1989,1
Fitness,1899,1
Wellness,1899,1
Health Care,1899,1
Consulting,1899,1
Banking,1899,1
Finance,1899,1
Manufacturing,1931,1
Telecommunications,1992,3
Web Hosting,1992,2
Infrastructure,1992,1
Marketing,1992,1
Medical Device,1992,3
Biotechnology,1992,13
Manufacturing,1992,3
Health Diagnostics,1992,1
Genetics,1992,1
Pharmaceutical,1992,4
Chemical,1992,1
Energy,1992,1
Big Data,1992,1
Internet of Things,1992,1
Information Technology,1992,3
Enterprise Software,1992,4
Cloud Data Services,1992,1
Data Integration,1992,1
Cloud Infrastructure,1992,1
Cloud Computing,1992,1
Software,1992,6
Marketing Automation,1992,1
Lead Generation,1992,2
Analytics,1992,1
Health Care,1992,11
Navigation,1992,1
Delivery,1992,1
Content,1992,1
Advertising,1992,1
Ad Targeting,1992,1
Internet,1992,1
Medical,1992,6
Consulting,1992,2
Information Services,1992,1
Therapeutics,1992,2
Wellness,1992,1
Security,1992,1
Mobile,1992,1
Wireless,1992,1
Biopharma,1992,1
Legal,1992,1
Advice,1992,1
Service Industry,1992,1
Hardware,1992,2
Marketplace,1992,1
Web Development,1992,1
Hospital,1992,1
Clinical Trials,1992,1
Commercial,1992,1
Beauty,1992,1
Retail,1992,1
E-Commerce,1992,1
Marketplace,1956,1
Internet,1956,1
E-Commerce,1956,1
Automotive,1956,1
Enterprise Software,1956,1
Communities,1990,1
Service Industry,1990,1
Health Care,1990,7
Biotechnology,1990,5
Clinical Trials,1990,1
Manufacturing,1990,3
Robotics,1990,1
Hardware,1990,2
Consumer Electronics,1990,1
Software,1990,6
Information Technology,1990,5
Enterprise Software,1990,3
Consulting,1990,3
Internet Radio,1990,1
Music,1990,2
News,1990,1
Navigation,1990,1
Medical Device,1990,1
Outsourcing,1990,2
Advertising,1990,1
Real Estate Investment,1990,1
Video Streaming,1990,1
Photography,1990,1
Cyber Security,1990,1
Video,1990,1
Human Resources,1990,1
Health Diagnostics,1990,2
Security,1990,1
Small and Medium Businesses,1990,1
Messaging,1990,1
VoIP,1990,1
Telecommunications,1990,1
Pharmaceutical,1990,1
Therapeutics,1990,1
Cloud Infrastructure,1990,1
Business Intelligence,1990,1
Customer Service,1990,1
CRM,1990,1
Text Analytics,1990,1
Contact Management,1990,1
IT Infrastructure,1990,1
Marketing,1990,1
E-Commerce,1990,2
Electrical Distribution,1990,1
Semiconductor,1990,1
Medical,1990,1
Wellness,1990,1
Men's,1990,1
Sports,1990,1
Network Security,1983,1
Data Integration,1983,1
Enterprise Software,1983,3
Sports,1983,1
Sporting Goods,1983,1
Retail,1983,1
Speech Recognition,1983,1
Analytics,1983,2
Service Industry,1983,2
Health Care,1983,4
Knowledge Management,1983,1
Social Network,1983,1
Biotechnology,1983,4
Pharmaceutical,1983,1
Recruiting,1983,1
College Recruiting,1983,1
Therapeutics,1983,2
Robotics,1983,1
Medical,1983,1
Consumer,1983,1
Accounting,1983,2
PaaS,1983,1
Construction,1983,1
Industrial,1983,1
Information Technology,1983,1
Restaurants,1983,1
Hospitality,1983,1
Solar,1983,1
Energy,1983,1
Renewable Energy,1983,1
Energy Efficiency,1983,1
SaaS,1983,1
B2B,1983,1
Semiconductor,1983,1
Infrastructure,1983,1
Wireless,1983,1
Biopharma,1983,1
Consulting,1983,1
Management Consulting,1983,1
Finance,1983,1
Risk Management,1983,1
Web Design,1983,1
Content,1983,1
E-Commerce,1983,1
Advertising,1983,1
SEO,1983,1
Telecommunications,1987,1
Wireless,1987,1
Mobile,1987,1
Navigation,1987,1
Environmental Engineering,1987,1
Infrastructure,1987,1
Energy,1987,2
Energy Management,1987,1
Solar,1987,2
Fuel Cell,1987,1
Fuel,1987,1
Manufacturing,1987,3
Health Care,1987,2
Fitness,1987,1
Developer Platform,1987,1
Management Information Systems,1987,1
Software,1987,5
Oil and Gas,1987,1
FinTech,1987,1
Enterprise Software,1987,1
Computer,1987,1
Sales,1987,1
Retail,1987,1
Security,1987,2
Consumer Goods,1987,1
Fashion,1987,1
Network Security,1987,1
Identity Management,1987,1
Renewable Energy,1987,1
Wind Energy,1987,1
Health Diagnostics,1987,1
Hardware,1987,1
Hospitality,1987,1
Biotechnology,1987,1
Information Technology,1987,1
Farming,1987,1
Hydroponics,1987,1
Supply Chain Management,1987,1
Logistics,1987,1
Health Care,1993,5
Medical,1993,2
E-Learning,1993,1
Internet,1993,2
Web Hosting,1993,2
Information Technology,1993,3
Enterprise Software,1993,3
Public Relations,1993,1
Computer,1993,1
Manufacturing,1993,5
Biotechnology,1993,6
Wireless,1993,1
Network Hardware,1993,1
Brewing,1993,1
E-Commerce,1993,2
Telecommunications,1993,1
Service Industry,1993,2
Software,1993,11
Financial Services,1993,3
Payments,1993,2
Retail,1993,2
FinTech,1993,1
Billing,1993,1
Finance,1993,2
Dental,1993,1
Health Diagnostics,1993,2
Speech Recognition,1993,1
Audio,1993,1
Pharmaceutical,1993,1
Biopharma,1993,2
Cloud Management,1993,2
Infrastructure,1993,1
Cloud Computing,1993,1
Digital Media,1993,2
Consulting,1993,5
CRM,1993,1
Advice,1993,1
Media and Entertainment,1993,1
TV,1993,1
Film,1993,1
Developer Tools,1993,1
Aerospace,1993,1
Consumer,1993,1
IT Infrastructure,1993,1
Software Engineering,1993,1
Marketing,1993,1
News,1993,1
Advertising,1993,1
Publishing,1993,1
Industrial,1993,1
Broadcasting,1993,1
Content Delivery Network,1993,1
Big Data,1993,1
Analytics,1993,1
SaaS,1993,1
Supply Chain Management,1993,1
Logistics,1993,1
Business Intelligence,1993,1
Hardware,1993,1
Virtualization,1993,1
GPU,1993,1
Therapeutics,1993,1
Mobile,1993,1
Electronics,1993,1
Medical Device,1993,1
Sporting Goods,1993,1
Outdoors,1993,1
Brand Marketing,1993,1
Messaging,1993,1
Video,1993,1
Open Source,1993,1
Tourism,1993,1
Travel,1993,1
Laser,1993,1
Consumer Electronics,1993,1
Therapeutics,1991,2
Biotechnology,1991,3
Health Diagnostics,1991,2
Health Care,1991,3
Software,1991,2
Aerospace,1991,1
Manufacturing,1991,3
Content,1991,1
Video,1991,1
Enterprise Software,1991,4
Medical Device,1991,1
Developer Platform,1991,1
Information Technology,1991,3
Document Management,1991,1
Marketing,1991,1
Mobile,1991,2
Advertising,1991,1
Database,1991,1
Analytics,1991,2
Data Storage,1991,1
Energy Management,1991,1
Energy,1991,1
Internet,1991,2
CleanTech,1991,1
Hardware,1991,2
Security,1991,2
Sensor,1991,1
Wellness,1991,1
Fitness,1991,1
Cyber Security,1991,1
Test and Measurement,1991,1
Network Security,1991,1
Government,1991,1
Risk Management,1991,1
